DATE,Revenue,Profit_Before_Tax,Net_Profit,Profit_Margin,Customer_Loans,Loans_from_Other_Organizations,Number_of_Customers,Customer_Classification
15/11/2019,44619,8913,8189,18.35316793,10197,12361,7132,SME
18/11/2019,32900,6434,3695,11.23100304,10793,7651,2437,Corporate
19/11/2019,49332,2947,7122,14.43687667,5005,16057,4194,Retail
20/11/2019,46565,5950,7947,17.06646623,7729,1270,8729,Corporate
21/11/2019,28166,6188,950,3.372860896,34237,10467,7723,SME
22/11/2019,41231,9131,7631,18.5079188,6282,16285,5527,Corporate
25/11/2019,29656,4303,6230,21.00755328,10071,6743,6398,SME
26/11/2019,41343,8322,3983,9.634037201,36551,18406,7620,Corporate
27/11/2019,44730,1873,8606,19.23988375,25541,16592,2004,Corporate
28/11/2019,29425,3231,7717,26.2259983,30792,10287,5625,Retail
29/11/2019,32596,2620,5747,17.63099767,30644,14309,1198,SME
2/12/2019,42397,6515,6812,16.06717456,38438,5767,5175,Corporate
3/12/2019,26712,5294,8676,32.47978437,37945,7351,6651,Corporate
4/12/2019,33174,1348,1327,4.000120576,12774,17344,5186,Corporate
5/12/2019,19566,5354,6138,31.37074517,19542,11001,9043,Corporate
6/12/2019,35740,7394,8266,23.12814773,24328,7715,3875,Retail
9/12/2019,28307,8067,4310,15.22591585,22600,14144,4535,Retail
10/12/2019,36856,5511,2730,7.407206425,31350,11058,6813,Corporate
11/12/2019,17696,8308,945,5.340189873,9156,5919,4501,Corporate
12/12/2019,12309,4904,5574,45.28393858,7888,19240,6292,Retail
13/12/2019,28101,5863,1207,4.295220811,25174,18606,8390,Corporate
16/12/2019,34854,5759,6902,19.80260515,35472,6359,2372,SME
17/12/2019,28967,6765,6879,23.74771291,22857,9692,1391,SME
18/12/2019,18443,9384,5215,28.2763108,8458,2082,3269,SME
19/12/2019,13962,7154,2155,15.43475147,33821,12696,2805,SME
20/12/2019,19124,3367,6597,34.49592136,32906,8760,8514,Corporate
23/12/2019,34299,3258,5387,15.70599726,34665,16549,3787,SME
24/12/2019,49878,5212,4917,9.858053651,10252,2287,3990,Retail
25/12/2019,32918,2162,2387,7.251351844,7730,11222,5617,SME
26/12/2019,43112,8909,5658,13.12395621,32387,12461,8845,Corporate
27/12/2019,47905,8245,6828,14.25320948,10836,7883,9739,Corporate
30/12/2019,46298,2987,5385,11.63117197,31686,14323,6902,SME
31/12/2019,16769,4620,1713,10.21527819,18683,9304,5916,Retail
2/1/2020,37500,6635,6012,16.032,29236,11050,2908,Corporate
3/1/2020,17172,4491,5232,30.46820405,24683,19257,4923,Corporate
6/1/2020,34159,3806,6544,19.15746948,33109,3556,6292,Corporate
7/1/2020,44431,8752,5875,13.22274988,13918,1567,9781,Retail
8/1/2020,33050,6128,5721,17.31013616,26559,17620,5926,SME
9/1/2020,14893,1465,2982,20.02282952,16851,19739,8409,Retail
10/1/2020,32377,3001,4628,14.29409766,17897,14135,5789,SME
13/01/2020,44032,2404,2796,6.349927326,24737,1417,9865,SME
14/01/2020,11549,8877,2091,18.10546368,5746,7678,6764,Corporate
15/01/2020,47139,2979,4585,9.726553385,6038,11869,2273,Corporate
16/01/2020,35707,1720,3827,10.71778643,24564,7148,2819,Retail
17/01/2020,38670,5537,515,1.331781743,27136,12558,1333,Corporate
20/01/2020,14005,8540,7901,56.41556587,30247,8521,1065,SME
21/01/2020,27060,1854,1880,6.947524021,14820,10031,8110,Corporate
22/01/2020,23444,9931,3970,16.93397031,39542,19148,7372,Corporate
30/01/2020,43071,5963,4362,10.12746395,10635,3756,3746,Corporate
31/01/2020,22081,9784,6606,29.91712332,10240,11484,3918,SME
3/2/2020,22747,1117,6149,27.03213611,37981,11598,9940,Corporate
4/2/2020,33340,2327,4064,12.18956209,23903,15457,7468,Corporate
5/2/2020,32085,1450,6691,20.85398161,16943,15890,9478,Corporate
6/2/2020,26878,1011,4684,17.42689188,25609,13031,1778,Corporate
7/2/2020,39968,5312,3324,8.316653323,26444,8668,7470,Corporate
10/2/2020,46357,8704,7885,17.00929741,14514,5155,6606,SME
11/2/2020,17063,7272,3302,19.35181387,10520,13169,7880,Retail
12/2/2020,33471,8612,5600,16.73090138,9880,16583,3111,Corporate
13/02/2020,36179,7231,8112,22.42184693,11382,4508,7040,Corporate
14/02/2020,49920,5609,4979,9.973958333,6236,19485,9217,Corporate
17/02/2020,16238,1349,8318,51.22552038,39393,5358,2501,Retail
18/02/2020,47857,5143,6472,13.52362246,25736,19279,9005,SME
19/02/2020,44122,8782,3433,7.780698971,13965,7806,2484,Corporate
20/02/2020,20348,7374,4153,20.40986829,9809,4698,2027,Corporate
21/02/2020,35631,2260,7202,20.2127361,32765,10564,1001,Corporate
24/02/2020,26979,1434,4177,15.48241225,28490,11278,2669,Corporate
25/02/2020,41810,7355,3067,7.335565654,17013,6001,7187,Corporate
26/02/2020,47011,9699,6541,13.91376486,21539,2332,9299,Corporate
27/02/2020,21423,1750,1347,6.287634785,33474,11806,8951,Corporate
28/02/2020,29219,2877,4155,14.22019919,29618,8211,5236,Corporate
2/3/2020,45623,1546,7716,16.91252219,14772,10402,3359,Corporate
3/3/2020,41293,8649,7355,17.81173565,5253,11199,4323,Retail
4/3/2020,10609,8039,2298,21.66085399,38318,15187,9629,Corporate
5/3/2020,22204,8643,3052,13.74527112,21012,6302,9678,SME
6/3/2020,20484,1361,5142,25.10251904,21522,19026,4014,Corporate
9/3/2020,22012,4045,3737,16.9771034,34854,10594,3729,Retail
10/3/2020,21998,1817,6231,28.3253023,6558,6586,3055,Retail
11/3/2020,24823,1211,1244,5.011481288,18617,12894,6168,Corporate
12/3/2020,16334,3867,5381,32.94355332,30512,12743,4277,Corporate
13/03/2020,16348,9993,4703,28.76804502,31804,12621,8432,SME
16/03/2020,42848,8300,1085,2.532206871,8191,8258,3221,Retail
17/03/2020,12558,7387,7801,62.11976429,30100,7960,4979,SME
18/03/2020,19350,9263,2821,14.57881137,28068,17618,3209,Corporate
19/03/2020,40148,2464,581,1.447145561,31291,12692,5748,SME
20/03/2020,31293,6758,5487,17.53427284,15460,9349,4571,Retail
23/03/2020,33034,3611,1188,3.596294727,10162,8074,2919,SME
24/03/2020,20107,9415,4496,22.36037201,39246,2633,4330,SME
25/03/2020,14789,7205,1933,13.07052539,32446,5205,4547,Corporate
26/03/2020,38065,5797,8848,23.24445028,11105,5581,5471,Retail
27/03/2020,43370,9898,2028,4.676043348,27040,16232,8268,SME
30/03/2020,15522,8097,5554,35.78147146,6796,10426,6562,Corporate
31/03/2020,18824,2177,7229,38.40310242,31462,11216,6903,Corporate
1/4/2020,48018,6876,2401,5.000208255,35268,13140,2830,SME
3/4/2020,29610,7009,3774,12.74569402,14164,8075,8410,SME
6/4/2020,16382,9573,6538,39.90965694,38330,12048,3184,Retail
7/4/2020,22569,7021,3184,14.10784705,33775,18624,9876,SME
8/4/2020,40655,7819,6875,16.9105891,10260,12338,3248,Corporate
9/4/2020,29163,6364,7861,26.95538868,17184,12635,2168,SME
10/4/2020,29006,6812,4224,14.56250431,16729,3548,9138,Retail
13/04/2020,29513,8217,5761,19.52021143,15631,18817,1396,Retail
14/04/2020,45109,5083,5479,12.14613492,37649,17617,2042,Corporate
15/04/2020,13477,2489,6590,48.89812273,38100,3075,1629,Retail
16/04/2020,10107,3251,3863,38.22103493,22169,19117,3163,SME
17/04/2020,18696,4490,604,3.23063757,32575,9430,3996,Corporate
20/04/2020,14933,3027,909,6.087189446,38497,17099,2157,Corporate
21/04/2020,47881,8034,7715,16.11286314,7120,4915,5930,Retail
22/04/2020,47913,1939,8841,18.4521946,39065,15418,8938,SME
23/04/2020,10073,8034,7414,73.60270029,14117,11255,2068,Retail
24/04/2020,21146,6630,6264,29.62262366,38945,5982,5469,Retail
27/04/2020,49496,7300,4965,10.03111363,13203,4117,5135,Retail
28/04/2020,14570,7678,3606,24.74948524,8163,16492,8217,Corporate
29/04/2020,11375,7233,4650,40.87912088,34209,15720,7480,SME
4/5/2020,47630,6153,1546,3.245853454,22545,13364,5975,Retail
5/5/2020,13301,9801,7947,59.74738741,12065,2714,4924,Retail
6/5/2020,45110,2012,1874,4.154289515,20457,1949,2230,Corporate
7/5/2020,27584,7745,1697,6.152117169,7292,18903,4924,Corporate
8/5/2020,28108,8547,3312,11.78312224,33365,16563,9481,Corporate
11/5/2020,37632,3240,746,1.982355442,22099,10544,6065,Corporate
12/5/2020,35089,5364,5382,15.33814016,13197,9139,4720,Corporate
13/05/2020,24703,1241,4025,16.29356758,7426,2184,8647,Retail
14/05/2020,19407,6447,7126,36.71870974,33394,18439,8779,Corporate
15/05/2020,37841,2574,6766,17.88007716,6929,15205,4090,Retail
18/05/2020,27685,2979,4619,16.68412498,13160,3831,1417,Retail
19/05/2020,43582,6705,8507,19.51952641,17284,19645,9733,SME
20/05/2020,21990,2214,7805,35.49340609,16329,18458,4655,SME
21/05/2020,29620,4738,4485,15.14179608,15231,13411,7643,Retail
22/05/2020,21930,4825,3325,15.1618787,13963,12917,4648,SME
25/05/2020,28068,3234,2547,9.074390765,11265,8899,6184,Retail
26/05/2020,22628,2006,3982,17.59766661,20272,6363,3854,Corporate
27/05/2020,17399,3807,3895,22.38634404,29740,17574,5809,SME
28/05/2020,15666,8494,6908,44.09549343,20149,1761,3260,SME
29/05/2020,21118,9258,5871,27.80092812,16854,8045,7728,SME
1/6/2020,37709,3353,6076,16.1128643,34861,16449,7726,Retail
2/6/2020,29172,4533,5238,17.95557384,27516,16702,2908,SME
3/6/2020,44377,8859,7535,16.97951642,19308,12806,5884,Corporate
4/6/2020,38720,6919,4089,10.56043388,17702,12096,7508,Corporate
5/6/2020,36599,1871,5781,15.79551354,27155,3182,8097,SME
8/6/2020,40139,2695,1319,3.286080869,25215,12841,4073,Corporate
9/6/2020,19515,7099,1911,9.792467333,18296,9777,5444,SME
10/6/2020,18106,5537,4760,26.28962775,16562,7596,8233,Corporate
11/6/2020,43421,7490,4258,9.806314917,36265,4780,3782,Retail
12/6/2020,10504,8283,770,7.330540746,20144,3944,3448,Retail
15/06/2020,10367,1405,6428,62.00443716,26299,6731,7703,Corporate
16/06/2020,35353,5980,7349,20.78748621,36714,8182,7614,Retail
17/06/2020,10997,7987,1520,13.82195144,19993,19797,5344,SME
18/06/2020,40242,4363,7699,19.13175289,22224,10254,8440,SME
19/06/2020,48726,3018,6357,13.04642285,25259,12049,5683,Retail
22/06/2020,23737,6757,5324,22.4291191,20794,1688,3250,Retail
23/06/2020,37962,7872,4613,12.15162531,15103,2525,4432,Retail
24/06/2020,31077,5270,3611,11.61952569,14118,1835,9825,Retail
25/06/2020,15123,9800,2606,17.23203068,19720,6645,5262,Retail
26/06/2020,24411,5420,5621,23.02650444,32802,4575,3699,SME
29/06/2020,30202,4123,3385,11.20786703,33323,12086,2582,Corporate
30/06/2020,37915,9248,4907,12.94210735,15357,2591,7651,Retail
1/7/2020,48990,4559,4396,8.973259849,35534,10657,8424,Corporate
2/7/2020,31203,3114,8561,27.43646444,20965,1793,1396,Corporate
3/7/2020,48170,1545,3206,6.655594769,7744,7630,2148,SME
6/7/2020,41083,6081,2306,5.613027286,27478,14327,5865,Corporate
7/7/2020,16911,3971,2771,16.3857844,18694,16994,9236,Retail
8/7/2020,30560,3925,8831,28.89725131,14462,16616,9828,Corporate
9/7/2020,44356,4542,4832,10.89367842,39518,2526,2946,SME
10/7/2020,47777,2834,1283,2.685392553,36017,4747,6114,Retail
13/07/2020,42336,2030,3195,7.546768707,38970,9906,7707,Retail
14/07/2020,15308,8093,4926,32.17925268,35445,10477,5419,SME
15/07/2020,10969,2629,7829,71.37387182,28584,4188,6926,Corporate
16/07/2020,22387,2674,2027,9.054361906,15366,12625,3928,Corporate
17/07/2020,23209,1515,7686,33.11646344,24027,8787,3333,SME
20/07/2020,26947,7333,4083,15.15196497,33799,5943,1981,Retail
21/07/2020,18527,6736,8862,47.83289254,10151,1561,2601,Retail
22/07/2020,36727,9908,8761,23.85438506,9713,8479,8642,Retail
23/07/2020,12289,1195,8593,69.92432256,20468,10965,3203,Corporate
24/07/2020,20677,9411,7314,35.37263626,31452,4987,9712,Corporate
27/07/2020,46631,3824,1302,2.792133988,39477,18947,3705,Corporate
28/07/2020,47868,5198,5559,11.61318626,5792,6879,1280,Corporate
29/07/2020,17531,5193,4619,26.3476128,5247,13504,6638,SME
30/07/2020,49531,7507,1724,3.480648483,23979,14427,5102,SME
31/07/2020,27942,9287,5086,18.20198984,31181,8464,4162,Retail
3/8/2020,44140,1669,6540,14.81649298,18222,4981,7283,Retail
4/8/2020,14078,8728,7537,53.53743429,33899,12543,1495,Corporate
5/8/2020,49979,6308,6509,13.02346986,7916,9081,6324,SME
6/8/2020,39702,7509,7651,19.27106947,5581,2535,4167,Corporate
7/8/2020,10909,8248,1755,16.08763406,34977,9935,4807,Corporate
10/8/2020,38817,5184,3011,7.756910632,36076,9297,3384,Corporate
11/8/2020,16781,4462,7415,44.18687802,26880,1002,1999,Corporate
12/8/2020,18670,3568,4560,24.42420996,32663,13323,1727,SME
13/08/2020,31956,1846,3891,12.17611716,35977,15116,7501,Corporate
14/08/2020,20002,9891,686,3.429657034,16518,3184,6238,Retail
17/08/2020,15250,4623,4019,26.35409836,6206,17407,3363,SME
18/08/2020,26411,2688,978,3.703002537,19023,5482,4802,Corporate
19/08/2020,13819,2545,6009,43.48360952,14306,2159,2545,SME
20/08/2020,48451,9447,1955,4.035004437,19520,14554,3728,Corporate
21/08/2020,10215,5824,3109,30.43563387,35810,11503,5530,Retail
24/08/2020,21071,2262,6979,33.12135162,12563,2912,6569,SME
25/08/2020,29614,1401,1514,5.112446816,6701,3687,8651,Retail
26/08/2020,41662,9072,6423,15.4169267,35147,2208,2798,Corporate
27/08/2020,38558,9303,3046,7.899787333,25633,19608,9303,Retail
28/08/2020,17922,2473,4402,24.56199085,16488,13027,1083,Corporate
31/08/2020,41918,7791,1239,2.955770791,32712,19826,4247,SME
1/9/2020,37821,7420,8262,21.84500674,20878,5944,1671,Retail
3/9/2020,38932,5994,1952,5.013870338,28896,17126,7424,SME
4/9/2020,14746,4104,3116,21.13115421,18819,11432,5211,Retail
7/9/2020,34639,3518,4048,11.6862496,5627,10923,3185,Corporate
8/9/2020,46324,3428,6908,14.91235645,17897,2319,8634,Corporate
9/9/2020,28632,5618,5541,19.35247276,18966,12983,2961,SME
10/9/2020,14215,3014,8689,61.12557158,20466,16424,6475,SME
11/9/2020,28746,1904,2731,9.500452237,34699,12070,3882,Retail
14/09/2020,21977,3245,3273,14.89284252,16845,14289,4385,Retail
15/09/2020,13469,3331,7595,56.38874452,32652,5911,7696,Retail
16/09/2020,22957,3266,4381,19.08350394,8542,15924,6476,Retail
17/09/2020,29022,2632,511,1.760733237,17168,5500,7242,Corporate
18/09/2020,32888,7696,5756,17.50182437,32240,2376,8644,SME
21/09/2020,10077,8188,1068,10.59839238,20818,5190,1269,Corporate
22/09/2020,14796,4608,8649,58.45498783,5847,17212,3027,Corporate
23/09/2020,43356,6408,2541,5.860780515,17476,13295,6706,Retail
24/09/2020,25469,4401,2092,8.213907103,7630,7731,4494,Corporate
25/09/2020,25852,4484,1835,7.098096859,33538,5614,4499,SME
28/09/2020,36601,6635,1617,4.417912079,14620,11857,6909,Retail
29/09/2020,49567,8392,6921,13.96291888,33650,12995,8313,SME
30/09/2020,24774,6542,3231,13.04189876,16560,19284,3746,SME
1/10/2020,47536,5716,2799,5.888168967,12629,16577,8846,Retail
2/10/2020,31758,6109,4799,15.1111531,38715,1804,4412,SME
5/10/2020,47874,4781,6677,13.94702761,22786,12588,8889,Retail
6/10/2020,16515,1001,6621,40.09082652,26427,6296,9113,Retail
7/10/2020,25729,7334,2599,10.10144195,30563,6764,5384,Retail
8/10/2020,45087,9623,2875,6.376560871,10478,10195,5466,Retail
9/10/2020,28582,1436,8465,29.61654188,23930,15885,7973,Retail
12/10/2020,24289,8024,8414,34.6411956,33656,2622,5356,Retail
13/10/2020,28267,3072,1882,6.657940354,30963,1984,7870,SME
14/10/2020,38780,2093,6710,17.30273337,35298,10913,9372,SME
15/10/2020,10859,8783,5479,50.45584308,28033,4019,7887,SME
16/10/2020,22764,8369,3898,17.12352838,38420,16243,1058,SME
19/10/2020,24955,5442,1861,7.457423362,33876,14092,7677,Corporate
20/10/2020,38775,5464,4756,12.26563507,33828,14558,4602,SME
21/10/2020,34675,5454,4643,13.39005047,36790,4327,6911,Corporate
22/10/2020,48644,3990,1094,2.248992682,39507,16151,1383,Corporate
23/10/2020,42681,9597,3343,7.832525011,14165,6184,3713,Corporate
26/10/2020,15878,5522,2249,14.16425242,23983,4141,1310,Retail
27/10/2020,35396,4788,5170,14.60617019,16503,14685,5128,Corporate
28/10/2020,37947,4414,4427,11.66627138,21264,18682,6400,Corporate
29/10/2020,40642,4092,4252,10.46208356,11713,14429,3556,SME
30/10/2020,31904,9969,4807,15.06707623,32933,11934,7270,SME
2/11/2020,41808,9804,7581,18.13289323,26982,2686,2251,SME
3/11/2020,20010,8299,4708,23.52823588,33077,13177,9146,Corporate
4/11/2020,24471,1745,1855,7.580401291,29334,15224,4844,Retail
5/11/2020,19654,4647,5267,26.79861606,26988,5986,3551,Retail
6/11/2020,42698,7206,5098,11.93966931,37351,15677,9919,SME
9/11/2020,27739,8181,5177,18.6632539,8966,7955,9694,Retail
10/11/2020,49225,6591,6829,13.873032,6320,10911,7130,Corporate
11/11/2020,34250,5478,6968,20.34452555,22113,2825,8257,SME
12/11/2020,27352,6631,3621,13.23852004,31477,17970,3780,Corporate
13/11/2020,43000,9301,6645,15.45348837,29737,9881,4405,Corporate
16/11/2020,29756,4351,5968,20.0564592,33953,5895,2935,Corporate
17/11/2020,29682,2273,8316,28.01697999,8484,7180,6170,SME
18/11/2020,23126,3166,4310,18.63703191,9515,4252,5019,Retail
19/11/2020,40926,1231,929,2.269950643,23634,13925,2979,Retail
20/11/2020,25926,7014,7939,30.62176965,7034,14492,7236,SME
23/11/2020,34242,2871,1051,3.069330062,17007,7074,7929,Corporate
24/11/2020,10043,9203,6911,68.81409937,39641,5395,3797,Retail
25/11/2020,37598,1218,6483,17.24293845,12932,2363,2869,Retail
26/11/2020,22645,8007,8162,36.04327666,7334,15284,2491,Corporate
27/11/2020,24598,8482,2234,9.08203919,35452,4359,3628,SME
30/11/2020,28553,7219,2998,10.49977235,20086,15104,4871,Corporate
1/12/2020,39871,5225,3262,8.181384967,24172,2601,4488,Corporate
2/12/2020,13244,6241,4828,36.45424343,39142,2181,2642,Corporate
3/12/2020,43283,3969,8611,19.89464686,14344,6918,7904,Retail
4/12/2020,20747,7430,2367,11.40887839,20942,11978,1389,Corporate
7/12/2020,31538,2111,8078,25.61354556,35232,14257,2280,Retail
8/12/2020,15414,5884,7280,47.2297911,29926,9568,8821,Corporate
9/12/2020,48864,5913,8646,17.69400786,28992,9505,7903,SME
10/12/2020,18333,6000,1331,7.260132002,35931,17766,6595,Retail
11/12/2020,48742,5416,5189,10.64584958,37690,9042,3500,Retail
14/12/2020,41715,7050,3707,8.88649167,38573,13127,6295,SME
15/12/2020,19047,6990,7867,41.30309235,6856,9333,2141,SME
16/12/2020,18997,5261,1404,7.390640627,32985,19498,6880,Retail
17/12/2020,22013,6910,7116,32.32635261,14800,5310,6673,Retail
18/12/2020,46822,3621,6401,13.67092392,13070,9876,5018,SME
21/12/2020,14614,7442,6207,42.47297112,26110,9373,8800,Corporate
22/12/2020,36186,7059,6919,19.1206544,39512,15909,1304,SME
23/12/2020,46297,9621,1686,3.641704646,31016,18284,5479,SME
24/12/2020,14272,7293,3162,22.15526906,12946,13135,5954,Retail
25/12/2020,49759,7341,6069,12.19678852,29876,12264,9652,SME
28/12/2020,42019,2579,4115,9.793188796,7490,19880,3682,SME
29/12/2020,34830,1535,2105,6.04364054,38795,12210,5139,Corporate
30/12/2020,48299,8589,1831,3.790968757,7934,4192,5633,Corporate
31/12/2020,36340,2968,3803,10.46505228,13533,17523,5950,SME
4/1/2021,20505,3855,5500,26.82272616,37378,1444,9876,Corporate
5/1/2021,18205,6736,5012,27.5308981,7015,17139,3914,SME
6/1/2021,30917,7950,1646,5.323931817,36714,15853,8585,Retail
7/1/2021,23272,8162,6906,29.6751461,26695,11893,6196,Corporate
8/1/2021,30601,8856,6549,21.4012614,29968,4680,1086,SME
11/1/2021,11323,8040,8180,72.2423386,14041,17804,2109,Corporate
12/1/2021,38261,7281,4727,12.35461697,16806,4521,2290,SME
13/01/2021,11268,9956,6707,59.52254171,29316,6113,2212,SME
14/01/2021,31263,2692,4777,15.2800435,23083,4419,4658,Corporate
15/01/2021,20709,8203,4387,21.18402627,36288,2848,8969,Retail
18/01/2021,34576,4604,4640,13.4197131,21029,15966,4870,SME
19/01/2021,31795,4334,4207,13.23164019,18798,8019,4951,Corporate
20/01/2021,32113,2241,3670,11.42839349,14724,16403,8391,Retail
21/01/2021,29854,3286,8319,27.86561265,25162,17918,8292,Retail
22/01/2021,31507,4469,4481,14.22223633,30922,11595,6766,Corporate
25/01/2021,11348,1111,576,5.075784279,10563,17590,6944,Retail
26/01/2021,43893,1601,1541,3.51081038,23536,14495,5227,Retail
27/01/2021,14722,7486,2856,19.39953811,9784,17578,8948,Retail
28/01/2021,36601,5650,3917,10.70189339,19754,1082,3428,Corporate
29/01/2021,47645,4357,8927,18.73648861,34032,15153,1983,Corporate
1/2/2021,37025,1758,1815,4.90209318,33506,17694,9835,Retail
2/2/2021,26746,6444,811,3.032229118,30995,7065,6024,Retail
3/2/2021,33208,2492,946,2.848711154,31259,19713,8831,Retail
4/2/2021,17661,2708,2518,14.25740332,7994,2415,9896,Corporate
5/2/2021,35546,2487,2876,8.090924436,23283,4830,6351,Retail
8/2/2021,16950,9188,5633,33.23303835,21751,3186,2808,SME
9/2/2021,47187,8940,3235,6.855701782,30812,18393,1572,SME
17/02/2021,31135,3003,7015,22.53091376,20651,16136,1214,Corporate
18/02/2021,25090,3981,7341,29.25866879,6771,11439,8388,Retail
19/02/2021,42359,2344,8295,19.58261526,17149,15702,8787,SME
22/02/2021,46530,6394,7084,15.22458629,28580,5961,5910,Retail
23/02/2021,48956,7775,8327,17.00915107,34105,8967,6874,SME
24/02/2021,34916,7691,3491,9.99828159,27906,12618,4145,Corporate
25/02/2021,10564,3388,2006,18.98901931,24242,3925,3271,Corporate
26/02/2021,47036,4677,6662,14.16361936,28509,2722,7415,Retail
1/3/2021,14177,8724,6158,43.43655216,36655,13717,6925,Retail
2/3/2021,35221,9934,5891,16.72581698,7740,13112,2526,Retail
3/3/2021,10711,9452,1939,18.10288488,35235,18846,2652,Retail
4/3/2021,48724,8878,511,1.048764469,32426,6875,8867,Retail
5/3/2021,10106,3269,6827,67.55392836,24728,18495,8188,Retail
8/3/2021,43522,3493,6814,15.65644961,34539,18926,7091,SME
9/3/2021,44395,3320,2160,4.865412772,38311,12403,3029,SME
10/3/2021,39856,4434,1730,4.340626255,13363,17407,8479,Retail
11/3/2021,17659,1689,6026,34.1242426,7117,10678,9354,Retail
12/3/2021,43705,1024,8747,20.01372841,29834,3378,3670,SME
15/03/2021,21474,7009,5943,27.6753283,29467,9531,6263,SME
16/03/2021,47277,2544,2499,5.285868393,28161,19652,2456,SME
17/03/2021,42653,9904,8799,20.62926406,5805,5575,8530,SME
18/03/2021,46850,2632,6006,12.81963714,9353,9869,2908,Retail
19/03/2021,15484,5352,5619,36.28907259,35133,14413,7994,Retail
22/03/2021,37273,5907,4450,11.93893703,16012,4655,5385,Corporate
23/03/2021,30534,1262,7265,23.79314862,29853,14512,5427,SME
24/03/2021,36785,8632,6394,17.38208509,33138,19732,5554,SME
25/03/2021,18721,5405,1254,6.69836013,25659,2904,5651,SME
26/03/2021,13134,1741,4213,32.07705193,16188,5755,4444,Retail
29/03/2021,23127,9323,8771,37.92536862,16889,2577,8284,Corporate
30/03/2021,33504,9288,7079,21.12882044,24551,16088,4880,Retail
31/03/2021,20747,1416,7264,35.01229093,31692,10570,2477,SME
1/4/2021,27673,3318,4815,17.39963141,9101,10537,5142,SME
2/4/2021,14748,3914,8756,59.37076214,6115,7780,4452,Corporate
5/4/2021,40077,8998,536,1.337425456,11581,11657,2154,SME
6/4/2021,11397,8525,1616,14.17916996,13014,11305,8968,Corporate
7/4/2021,37030,2859,7966,21.51228733,11505,10746,2645,Retail
8/4/2021,41928,3957,734,1.750620111,31440,18593,9921,SME
9/4/2021,37181,9082,711,1.912267018,34904,4789,1338,SME
12/4/2021,11825,4362,3350,28.32980973,30641,3071,6770,Retail
13/04/2021,27086,2522,2646,9.768884294,19512,15343,6680,Corporate
14/04/2021,33044,9644,724,2.191018037,17955,8530,3334,Corporate
15/04/2021,29269,7731,5364,18.32655711,16620,12042,8304,SME
16/04/2021,14733,3965,6195,42.04846263,9699,8772,6295,Retail
19/04/2021,47964,7257,1369,2.854224001,14966,16037,9188,Retail
20/04/2021,43449,7355,8822,20.30426477,39556,12344,2458,Corporate
22/04/2021,11769,2736,1651,14.02837964,37219,19235,2997,Corporate
23/04/2021,42371,4534,5165,12.18994123,12669,11745,1203,Corporate
26/04/2021,22486,1106,3181,14.14658009,11267,5389,8736,Corporate
27/04/2021,32939,9657,1653,5.018367285,15979,9700,7566,SME
28/04/2021,28539,2248,5371,18.81986054,38450,18445,5162,SME
29/04/2021,23010,5619,2899,12.59887006,9428,13177,4884,Retail
4/5/2021,14723,6736,1575,10.69754805,7311,1623,7600,Retail
5/5/2021,14550,9514,3946,27.12027491,12770,9882,9842,Retail
6/5/2021,12982,8920,2084,16.05299646,5656,19608,3577,Retail
7/5/2021,49025,1790,6694,13.65425803,19008,16925,3193,SME
10/5/2021,39386,7340,6676,16.95018535,38888,14603,7672,Corporate
11/5/2021,38415,6930,1881,4.896524795,10946,7705,1101,Retail
12/5/2021,20024,3235,4872,24.33080304,33687,1133,6765,Retail
13/05/2021,42808,8505,8636,20.17379929,16691,17294,6758,SME
14/05/2021,42667,8015,8049,18.86469637,8558,15401,9982,SME
17/05/2021,30574,9397,5279,17.2663047,39060,14243,3185,Retail
18/05/2021,38667,4939,8036,20.78257946,15601,14030,6903,Retail
19/05/2021,36722,9049,2445,6.658134089,19984,3677,3448,Corporate
20/05/2021,44715,6626,8433,18.85944314,37907,17729,8019,Corporate
21/05/2021,43464,1941,4870,11.20467513,25128,11964,7656,SME
24/05/2021,17295,5403,7115,41.13905753,15829,6222,3205,SME
25/05/2021,39626,3386,8638,21.79881896,18650,14377,2023,Retail
26/05/2021,11311,1919,2854,25.23207497,31118,14424,2794,Retail
27/05/2021,12864,4338,3848,29.91293532,38658,14499,2221,Retail
28/05/2021,17147,4917,2612,15.23298536,9757,6738,1626,Retail
31/05/2021,47251,7099,1092,2.3110622,39729,18443,5416,Corporate
1/6/2021,42293,2164,3161,7.474050079,29084,15896,1583,Retail
2/6/2021,28087,8176,3506,12.48264322,8802,19089,4250,SME
3/6/2021,31516,3035,7851,24.91115624,31693,2968,6500,Retail
4/6/2021,21092,3941,7492,35.52057652,8036,15531,6048,Corporate
7/6/2021,46299,5870,5228,11.29182056,24502,18779,5079,Corporate
8/6/2021,24668,2439,523,2.120155667,30740,11566,9854,SME
9/6/2021,48520,9853,6092,12.55564716,19732,9182,1328,Retail
10/6/2021,14466,1269,4734,32.72501037,12374,12648,8061,Retail
11/6/2021,42731,8495,6281,14.69893052,30038,10297,6168,Corporate
14/06/2021,31423,2325,6863,21.84068994,13224,10543,3786,Retail
15/06/2021,47177,1540,2696,5.714649087,24740,8563,5684,Corporate
16/06/2021,43292,5506,830,1.917213342,28181,13280,4219,Corporate
17/06/2021,32951,1306,5691,17.27109951,28164,14298,4479,SME
18/06/2021,18095,9110,3010,16.6344294,14804,7539,3932,SME
